Latitude|Longitude|Temperature|Humidity|Pressure|Wind_Speed|Precipitation|Stability_Index|Front_Type|Time_of_Day|Season|Cloud_Cover|Solar_Radiation|Land_Use_Type|Elevation|Urban_Density|Soil_Type|Thunderstorm_Probability
30.67|-92.6408|11.2|65.0|1005.0|0.0|23.84|22.6|Cold Front|Evening|Fall|12.4|657.1|Urban|203.4|High|Loam|0.28
38.4099|-100.3753|21.3|82.9|1002.7|14.7|15.64|17.3|Cold Front|Afternoon|Fall|93.2|558.2|Rural|156.8|Low|Sandy|0.78
34.9628|-85.1135|32.8|33.2|1015.7|1.7|48.31|13.8|No Front|Evening|Fall|57.6|668.8|Suburban|283.1|High|Loam|0.25
31.872|-114.1197|22.2|74.5|1009.0|5.9|18.82|17.8|Warm Front|Evening|Winter|57.9|582.4|Rural|99.7|High|Clay|0.14
35.9592|-93.7643|15.7|44.8|998.7|2.6|33.35|24.8|Warm Front|Evening|Spring|63.2|411.7|Rural|122.6|Low|Loam|0.31
38.8233|-105.7407|33.0|44.5|984.3|18.4|37.39|17.0|No Front|Evening|Fall|2.4|559.0|Rural|115.3|Low|Clay|0.54
30.9016|-94.6948|32.7|79.6|1011.9|4.2|18.98|12.4|Cold Front|Morning|Fall|50.8|506.6|Urban|191.4|Medium|Sandy|0.1
36.6469|-114.749|23.2|41.7|1014.9|4.3|35.17|20.7|No Front|Afternoon|Summer|71.0|407.0|Suburban|157.5|Low|Sandy|0.13
30.5025|-107.0912|18.3|62.5|986.8|14.5|41.15|26.0|Cold Front|Afternoon|Fall|57.2|645.4|Rural|63.9|Low|Clay|0.52
38.1927|-91.1229|14.4|55.4|1024.6|15.3|44.07|26.2|Cold Front|Evening|Winter|45.0|422.5|Rural|153.8|Medium|Clay|0.04
37.9438|-76.6107|14.5|50.5|1015.2|18.9|1.24|16.0|Cold Front|Afternoon|Fall|21.2|447.0|Suburban|64.8|High|Clay|0.52
33.9334|-90.2376|16.1|55.1|1007.6|12.2|46.33|17.2|Cold Front|Evening|Fall|37.6|767.9|Suburban|173.0|Medium|Sandy|0.1
38.5265|-82.2371|20.7|41.8|1020.6|6.1|14.87|24.4|No Front|Morning|Spring|17.7|411.3|Urban|194.9|Medium|Loam|0.83
32.5849|-70.2435|29.2|83.7|992.9|1.1|16.78|22.0|Cold Front|Morning|Fall|38.5|454.6|Suburban|270.3|High|Loam|0.75
36.2975|-119.0772|19.3|32.1|982.7|19.8|22.87|20.3|Cold Front|Evening|Spring|42.9|719.4|Urban|243.6|Low|Clay|0.13
35.0696|-94.577|25.4|73.6|1013.8|13.7|49.81|13.0|Warm Front|Morning|Spring|35.6|742.4|Urban|158.2|High|Loam|0.51
30.9805|-84.7618|10.6|42.6|1019.4|15.6|42.79|26.7|Warm Front|Morning|Spring|20.8|542.0|Rural|142.7|Medium|Loam|0.53
39.56|-94.7636|16.1|60.2|1028.8|8.8|39.29|12.3|Warm Front|Afternoon|Fall|26.5|645.7|Urban|78.9|High|Loam|0.62
30.9021|-98.1753|27.1|30.5|1018.8|11.4|48.69|23.1|No Front|Morning|Spring|15.5|444.5|Suburban|74.6|Low|Clay|0.68
39.7242|-114.6339|34.5|50.3|1011.6|0.6|34.3|29.9|Cold Front|Morning|Fall|61.3|569.9|Rural|63.7|Medium|Loam|0.33
32.036|-88.9868|31.9|73.8|1002.3|1.7|20.97|20.3|No Front|Morning|Spring|11.1|597.8|Urban|151.4|High|Clay|0.25
36.228|-75.4755|32.8|70.7|998.5|9.4|18.57|22.9|No Front|Afternoon|Summer|39.6|770.2|Urban|227.2|High|Loam|0.56
37.7174|-104.6547|21.2|67.7|1007.8|13.5|45.65|10.8|Cold Front|Afternoon|Spring|2.7|486.0|Suburban|148.4|Low|Loam|0.83
38.6796|-103.6156|15.2|82.4|994.0|8.8|40.41|10.1|Warm Front|Evening|Winter|19.3|429.8|Suburban|111.9|Medium|Loam|0.25
30.788|-73.5077|13.0|31.8|994.5|7.1|47.03|19.3|No Front|Morning|Summer|3.1|466.3|Suburban|105.9|High|Loam|0.38
39.686|-94.9605|12.1|75.8|981.0|15.4|38.25|29.0|Warm Front|Evening|Winter|79.6|582.7|Urban|158.4|High|Sandy|0.53
33.0934|-107.88|19.7|72.0|1028.3|3.8|17.52|17.2|No Front|Evening|Summer|29.0|519.2|Urban|85.7|Low|Clay|0.33
33.807|-73.1595|26.5|42.7|988.5|11.5|20.5|12.1|Cold Front|Evening|Fall|79.9|457.1|Rural|265.5|High|Sandy|0.94
38.9011|-80.8904|14.4|89.2|1005.7|8.9|34.57|22.5|No Front|Evening|Spring|39.2|731.3|Suburban|263.4|Medium|Loam|0.8
35.0356|-88.6269|23.7|32.6|997.3|1.9|23.39|27.2|Cold Front|Evening|Summer|61.5|470.7|Urban|149.9|Medium|Loam|0.11
34.0234|-103.2893|30.2|62.9|982.9|15.7|26.12|11.5|No Front|Morning|Winter|3.4|465.8|Urban|265.5|High|Loam|0.17
38.6912|-82.1876|18.9|89.0|1019.2|15.7|24.56|13.1|No Front|Afternoon|Fall|51.5|755.2|Rural|192.7|High|Loam|0.76
34.0881|-73.924|10.4|37.7|996.8|0.9|5.27|17.5|No Front|Afternoon|Spring|21.5|678.7|Urban|251.8|Low|Sandy|0.79
33.1672|-96.4833|24.2|52.5|1023.1|1.2|13.29|26.0|Warm Front|Evening|Summer|40.4|444.2|Rural|124.5|Medium|Clay|0.92
37.4397|-99.3743|27.5|78.8|1015.1|5.7|39.0|14.0|Cold Front|Afternoon|Spring|7.9|726.0|Suburban|283.0|Low|Clay|0.31
36.7756|-74.016|19.3|78.2|1020.5|14.1|18.12|14.4|Warm Front|Evening|Winter|12.6|723.3|Suburban|50.8|Medium|Loam|0.28
30.9918|-94.0249|26.1|35.2|995.3|15.7|30.59|13.4|No Front|Evening|Summer|28.9|559.4|Rural|162.7|Medium|Clay|0.95
35.537|-102.3522|29.9|73.0|1009.6|9.1|21.58|16.0|No Front|Afternoon|Fall|66.1|419.2|Urban|221.0|Low|Clay|0.73
34.616|-112.0724|32.9|71.0|1018.8|17.5|27.09|17.6|No Front|Evening|Summer|88.0|531.1|Urban|117.2|Medium|Loam|0.05
36.3879|-70.1829|15.5|46.9|980.5|3.0|11.68|28.7|Cold Front|Morning|Summer|5.1|444.1|Urban|111.1|Medium|Loam|0.25
35.3841|-99.5103|17.5|54.5|1000.8|8.1|10.04|29.9|No Front|Evening|Spring|86.9|673.9|Rural|299.0|Low|Loam|0.17
39.1953|-90.0129|16.4|71.9|1018.5|18.1|1.62|16.3|No Front|Morning|Fall|75.9|565.2|Rural|125.8|High|Sandy|0.26
37.5131|-86.9031|19.5|67.0|995.1|13.0|35.78|10.3|Warm Front|Morning|Spring|95.1|483.5|Urban|107.3|Medium|Clay|0.09
33.3846|-88.3844|23.9|36.2|992.9|13.5|15.28|28.6|Warm Front|Afternoon|Summer|53.1|623.7|Urban|85.2|Medium|Loam|1.0
39.5007|-83.5924|28.5|67.0|1029.4|11.4|34.82|28.3|Warm Front|Evening|Winter|95.6|487.7|Rural|65.5|Medium|Loam|0.43
31.0458|-89.8899|14.0|80.4|1026.2|0.8|0.08|23.2|No Front|Morning|Spring|33.5|644.2|Urban|220.6|Low|Sandy|0.92
37.073|-71.7605|22.1|72.5|994.3|10.1|46.32|28.8|Cold Front|Afternoon|Spring|20.2|652.5|Urban|269.8|High|Loam|0.48
37.7769|-86.734|28.4|36.3|990.7|0.0|5.0|12.7|Warm Front|Morning|Fall|28.3|529.3|Suburban|67.5|Low|Loam|0.25
30.6125|-77.0029|10.7|37.0|999.4|2.0|35.5|25.3|Warm Front|Morning|Winter|99.7|422.8|Suburban|57.1|Medium|Clay|0.38
39.8064|-110.7437|27.7|67.3|1022.4|9.5|5.25|19.6|Cold Front|Afternoon|Fall|71.3|751.1|Suburban|183.6|Low|Loam|0.79
37.3542|-94.8742|17.3|54.6|1013.1|11.0|21.2|14.7|No Front|Afternoon|Fall|12.7|526.9|Suburban|144.7|Medium|Clay|0.44
36.6023|-119.8653|32.5|48.0|1024.4|18.2|21.17|25.0|Warm Front|Evening|Spring|8.6|543.1|Suburban|55.2|High|Sandy|0.14
33.0398|-98.7764|31.1|66.1|1011.1|13.2|29.29|18.6|Warm Front|Afternoon|Winter|61.5|628.2|Urban|62.7|Medium|Clay|0.17
38.0578|-114.043|30.5|30.7|985.7|4.9|29.51|24.2|Warm Front|Afternoon|Spring|29.0|626.2|Suburban|60.7|High|Loam|0.3
30.0281|-116.4894|12.5|52.2|1004.2|12.8|24.06|11.4|Cold Front|Morning|Winter|50.8|645.0|Urban|176.0|Medium|Sandy|0.38
36.8386|-84.7305|17.2|43.9|987.6|2.4|9.84|10.9|Cold Front|Morning|Summer|65.0|508.5|Urban|143.4|Low|Loam|0.86
37.6477|-106.9785|32.7|59.2|1011.3|11.0|6.54|12.2|Warm Front|Evening|Fall|98.5|732.4|Rural|170.1|Medium|Loam|0.32
39.3934|-70.9247|19.5|70.3|1001.7|9.0|49.57|18.2|Warm Front|Morning|Summer|27.2|515.7|Rural|151.2|High|Loam|0.26
33.2698|-90.3604|18.5|71.2|1021.8|11.9|41.81|10.5|No Front|Morning|Summer|42.2|633.7|Rural|109.6|Low|Sandy|0.96
32.3182|-82.944|11.5|56.3|1024.8|10.4|7.75|24.3|No Front|Morning|Fall|62.4|599.8|Urban|271.8|High|Loam|0.18
33.3235|-83.89|19.4|63.6|1024.7|6.4|3.78|26.9|Cold Front|Evening|Spring|98.2|553.6|Urban|128.4|Low|Loam|0.52
39.3263|-111.4551|20.4|66.9|989.8|15.3|25.55|14.6|Warm Front|Evening|Winter|84.6|532.6|Urban|230.6|Medium|Clay|0.54
38.8793|-112.7259|30.5|58.0|1010.1|14.7|40.1|20.0|Cold Front|Afternoon|Winter|57.7|750.6|Rural|124.7|High|Sandy|0.88
35.2856|-80.0036|24.9|34.8|1003.3|0.1|38.36|27.8|Warm Front|Morning|Fall|25.4|681.5|Rural|52.0|High|Clay|0.43
39.1863|-97.9448|10.7|34.8|990.7|6.3|7.37|10.2|Warm Front|Morning|Fall|44.6|641.2|Urban|151.2|High|Sandy|0.18
36.8422|-103.4013|23.7|51.4|1007.2|3.5|5.05|13.4|No Front|Evening|Fall|20.8|528.5|Suburban|254.6|Medium|Loam|0.04
36.3847|-79.9283|16.3|53.8|1023.7|18.3|19.98|27.9|Warm Front|Morning|Fall|23.8|417.5|Rural|115.7|Low|Loam|0.54
32.9112|-108.9221|10.8|32.2|996.2|0.9|22.43|15.9|Warm Front|Afternoon|Spring|46.6|781.3|Suburban|191.1|Low|Clay|0.96
39.7011|-71.0804|30.6|71.7|1003.7|10.2|23.65|11.7|Warm Front|Morning|Summer|48.9|715.5|Urban|201.2|High|Clay|0.49
38.4315|-79.3681|15.8|33.3|998.2|19.3|31.04|26.1|Warm Front|Afternoon|Spring|24.2|537.1|Rural|84.7|High|Loam|0.91
39.2019|-97.8179|20.9|69.5|1002.8|13.3|1.7|26.3|No Front|Morning|Fall|77.9|728.3|Suburban|222.7|Medium|Loam|0.65
32.7086|-92.6281|24.9|44.8|1015.2|2.3|28.17|21.4|No Front|Morning|Fall|30.2|547.3|Rural|131.0|Medium|Sandy|0.02
38.8149|-118.7968|18.5|48.4|990.4|2.7|30.36|11.0|No Front|Evening|Fall|94.7|721.3|Urban|133.5|High|Loam|0.5
33.2607|-81.7398|20.8|44.8|1013.3|3.4|30.16|28.0|Cold Front|Afternoon|Spring|34.6|603.6|Suburban|265.7|Low|Loam|0.2
35.5949|-94.0522|16.6|89.5|1008.6|1.9|13.63|15.5|Warm Front|Evening|Summer|97.9|417.7|Urban|126.9|High|Sandy|0.64
35.8517|-110.6635|14.8|35.2|992.1|13.4|30.64|13.2|No Front|Morning|Spring|64.3|413.4|Rural|240.6|Low|Clay|0.59
38.623|-92.8648|21.4|42.9|1025.8|15.3|32.26|26.7|No Front|Morning|Summer|92.2|797.7|Rural|157.5|Low|Sandy|0.88
34.2698|-77.424|21.4|74.4|1001.9|1.5|22.73|12.8|Warm Front|Afternoon|Winter|72.8|652.1|Rural|233.9|Medium|Loam|0.15
34.1965|-101.6014|21.9|85.0|981.8|0.3|6.8|11.8|No Front|Morning|Fall|1.1|711.5|Rural|256.9|High|Loam|0.4
35.2143|-111.5678|29.3|57.5|982.4|3.0|45.93|28.5|Warm Front|Evening|Fall|64.9|718.5|Suburban|271.0|Medium|Sandy|0.57
39.1231|-108.1868|17.1|48.2|988.9|2.6|8.07|13.8|Cold Front|Morning|Summer|0.8|669.1|Urban|96.6|Low|Sandy|0.3
32.8856|-87.8768|10.3|51.3|995.0|5.5|40.67|13.7|Cold Front|Afternoon|Summer|50.0|597.4|Suburban|94.0|Low|Loam|0.26
34.4817|-85.8482|16.6|85.2|1019.6|5.3|11.98|26.5|Warm Front|Morning|Summer|33.6|547.0|Rural|126.8|High|Sandy|0.56
37.4712|-71.9584|18.7|53.2|998.4|11.0|21.68|27.6|No Front|Evening|Fall|95.4|786.1|Urban|50.8|High|Sandy|0.09
34.219|-109.0114|29.2|68.9|999.7|4.3|5.4|13.7|Warm Front|Evening|Fall|83.6|750.5|Rural|121.9|Medium|Sandy|0.88
33.8341|-86.7977|18.3|71.9|980.6|13.3|24.7|22.9|Warm Front|Evening|Fall|8.0|761.3|Rural|64.9|Medium|Loam|0.85
31.4078|-83.3741|17.3|61.3|996.7|9.6|29.96|23.1|No Front|Afternoon|Spring|76.8|515.6|Suburban|91.5|Medium|Clay|0.28
36.3713|-108.8555|33.4|52.1|1023.9|7.0|30.94|11.6|No Front|Afternoon|Fall|27.1|448.9|Rural|52.9|Low|Loam|0.73
33.2927|-82.9859|28.5|69.7|1008.1|8.8|18.8|11.7|Warm Front|Evening|Fall|35.2|731.7|Rural|180.5|Low|Sandy|0.6
38.458|-97.939|25.1|37.0|998.6|5.6|37.76|10.6|Warm Front|Evening|Winter|93.7|785.6|Urban|181.3|Low|Clay|0.16
38.1899|-83.5781|13.6|45.3|980.8|15.9|38.87|14.7|Cold Front|Afternoon|Fall|90.4|579.9|Rural|123.9|Medium|Loam|0.16
37.8979|-101.4693|11.9|54.4|1021.7|6.0|30.81|24.8|Cold Front|Evening|Fall|80.3|690.6|Rural|260.1|High|Loam|0.03
32.066|-115.2487|11.4|38.4|1000.7|4.6|43.1|17.4|No Front|Evening|Winter|69.1|473.2|Rural|285.0|Medium|Sandy|0.63
39.0826|-94.5624|33.7|57.4|1028.1|7.4|32.91|27.1|Warm Front|Afternoon|Fall|59.6|759.8|Suburban|140.1|Low|Clay|0.62
31.6311|-91.554|34.6|62.0|1018.5|18.9|33.22|22.4|Cold Front|Afternoon|Fall|50.1|736.6|Suburban|231.5|Low|Clay|0.93
37.0246|-93.2853|34.7|51.7|982.6|10.9|9.86|18.9|No Front|Morning|Spring|90.4|500.4|Urban|149.6|Low|Sandy|0.28
37.0612|-115.3445|27.9|75.0|1005.2|12.3|7.7|19.0|Cold Front|Evening|Winter|56.0|730.8|Suburban|185.4|Low|Sandy|0.02
32.3962|-84.9811|13.5|40.5|996.2|6.3|1.17|16.1|No Front|Evening|Spring|37.1|688.6|Urban|289.9|High|Sandy|0.13
35.0969|-87.7684|13.8|36.8|985.1|1.0|4.41|29.1|No Front|Evening|Winter|68.8|516.8|Rural|148.1|Low|Clay|0.16
30.4438|-111.6441|27.1|37.5|1010.8|10.0|16.8|17.9|Warm Front|Morning|Summer|49.0|451.2|Suburban|285.8|Low|Sandy|0.56
37.6744|-90.9733|32.2|85.7|992.6|3.6|5.49|27.3|Cold Front|Morning|Spring|1.1|606.2|Suburban|294.9|Medium|Loam|0.34
32.609|-76.8449|28.6|42.7|1013.4|19.5|46.35|25.4|No Front|Evening|Summer|27.7|526.5|Suburban|287.7|Medium|Clay|0.3
35.0565|-90.4526|21.3|39.3|1015.0|13.3|29.0|11.4|Warm Front|Evening|Spring|41.1|666.6|Suburban|145.5|High|Clay|0.22
34.3546|-108.8396|27.7|34.8|1007.1|11.9|22.01|26.4|Warm Front|Afternoon|Summer|29.3|607.9|Suburban|176.6|Medium|Loam|0.39
38.8804|-73.1813|20.7|50.6|1019.2|5.9|25.51|15.9|Cold Front|Afternoon|Spring|82.7|795.1|Urban|153.3|High|Loam|0.77
31.2018|-106.7373|12.9|73.1|995.4|3.6|11.87|20.4|Cold Front|Morning|Winter|4.9|530.4|Suburban|119.7|Low|Sandy|0.95
39.0886|-115.3295|33.3|40.4|991.2|19.9|47.92|24.8|No Front|Evening|Summer|2.9|698.7|Rural|260.0|High|Sandy|0.65
33.8486|-78.889|26.9|35.8|1017.0|7.6|23.35|29.9|Warm Front|Evening|Fall|13.2|615.2|Rural|289.0|High|Sandy|0.87
30.0715|-85.1772|12.4|39.0|985.5|14.8|8.42|19.7|No Front|Afternoon|Fall|36.9|627.9|Suburban|130.6|Low|Loam|0.74
34.7625|-95.4905|28.0|80.3|980.6|10.0|43.26|16.4|No Front|Morning|Spring|80.4|421.8|Suburban|250.4|Low|Sandy|0.5
38.0515|-111.7496|12.1|63.9|1020.2|12.5|31.02|25.9|No Front|Morning|Fall|0.1|407.9|Suburban|217.4|Medium|Clay|0.01
31.2204|-117.7332|23.7|50.3|990.9|12.7|34.4|27.3|Warm Front|Morning|Summer|83.0|436.3|Suburban|274.0|High|Sandy|0.98
30.9009|-87.5499|12.9|80.2|1018.4|2.9|13.58|29.9|No Front|Morning|Summer|79.7|586.0|Suburban|253.7|Low|Sandy|0.98
38.5541|-114.3015|24.8|52.8|1010.4|7.0|18.03|16.1|No Front|Evening|Spring|73.4|583.4|Urban|287.2|High|Sandy|0.91
34.9384|-108.2035|13.1|72.4|989.2|4.5|45.06|15.3|No Front|Morning|Summer|45.1|629.5|Urban|230.0|Medium|Clay|0.92
34.6251|-75.1367|12.4|37.6|1026.9|11.1|1.03|23.2|Cold Front|Afternoon|Winter|88.4|702.4|Suburban|114.8|Medium|Loam|0.94
34.7616|-118.8247|13.2|57.8|1004.3|3.5|46.88|22.6|No Front|Evening|Winter|66.7|625.0|Suburban|231.6|High|Sandy|0.51
31.5454|-100.5948|10.2|81.5|990.2|14.9|46.64|17.5|Warm Front|Evening|Summer|43.5|462.6|Urban|204.4|Medium|Loam|0.55
32.1041|-112.6471|15.4|49.7|980.3|1.4|16.83|17.0|Cold Front|Morning|Summer|93.8|535.4|Rural|291.7|High|Loam|0.96
33.5709|-115.3347|28.2|50.1|1012.7|19.3|28.35|25.7|Cold Front|Evening|Spring|5.0|623.1|Urban|189.5|High|Sandy|0.01
35.1702|-92.0698|11.2|85.0|991.0|10.9|31.52|12.0|No Front|Morning|Summer|89.3|492.6|Urban|190.7|Low|Loam|0.23
32.7591|-72.1337|31.5|89.4|1000.1|16.5|22.53|25.8|No Front|Morning|Winter|60.4|677.9|Suburban|248.1|Medium|Clay|0.38
30.022|-91.0558|11.2|43.0|1008.9|4.8|29.06|26.6|No Front|Evening|Spring|27.1|742.9|Urban|51.4|High|Loam|0.88
39.1203|-90.686|15.4|67.2|1015.9|3.2|8.85|27.4|No Front|Morning|Fall|85.3|631.0|Rural|172.5|Low|Sandy|0.32
30.4667|-105.135|32.6|43.2|984.9|18.0|31.31|18.6|Cold Front|Afternoon|Spring|13.7|429.4|Suburban|128.4|Medium|Loam|0.35
36.7891|-105.3246|32.0|74.7|1001.3|13.4|46.41|19.6|Warm Front|Evening|Fall|60.7|450.2|Rural|94.8|Medium|Loam|0.31
30.8162|-80.9416|18.4|67.2|985.7|12.3|41.57|16.4|No Front|Afternoon|Fall|73.2|792.2|Rural|292.8|High|Loam|0.65
30.8376|-98.7045|34.3|87.3|1026.6|2.8|9.03|12.6|No Front|Morning|Spring|82.6|733.9|Urban|162.3|Medium|Clay|0.57
31.268|-109.6661|29.4|37.1|1004.3|1.7|18.94|19.3|Warm Front|Morning|Spring|9.1|525.8|Suburban|64.2|Medium|Sandy|0.74
38.4309|-106.2353|30.6|81.9|987.3|8.9|35.56|19.0|No Front|Evening|Spring|67.1|450.8|Suburban|52.0|Low|Clay|0.53
31.2851|-111.546|10.7|66.3|993.3|0.8|25.4|28.1|Cold Front|Evening|Winter|60.6|562.5|Suburban|124.1|Medium|Loam|0.72
37.1143|-71.4689|15.1|51.4|1021.2|1.7|8.66|19.3|Cold Front|Evening|Fall|1.4|533.0|Urban|158.5|High|Loam|0.75
34.6834|-74.3001|13.8|34.1|986.2|15.2|38.11|21.8|Warm Front|Evening|Winter|8.7|751.0|Suburban|113.0|Medium|Clay|0.71
35.0357|-117.1839|31.1|65.2|996.6|14.2|7.47|11.2|Warm Front|Afternoon|Spring|26.6|651.5|Suburban|118.8|High|Loam|0.88
39.1264|-77.38|12.0|49.1|1017.9|3.9|20.89|23.6|Warm Front|Afternoon|Spring|97.8|784.7|Suburban|113.1|Low|Loam|0.12
35.413|-97.0171|18.7|81.0|1002.7|19.5|33.24|16.3|Cold Front|Evening|Spring|47.9|624.8|Rural|261.6|Medium|Clay|0.99
34.6128|-83.4536|28.4|31.4|1028.2|18.5|16.52|24.6|Warm Front|Afternoon|Spring|37.3|645.8|Urban|215.6|Low|Clay|0.94
32.3094|-113.1238|23.7|33.6|1001.9|10.1|49.65|29.9|Cold Front|Evening|Fall|85.1|742.1|Rural|94.9|Low|Loam|0.9
31.5589|-92.1458|33.1|59.6|1009.3|18.0|10.93|16.6|No Front|Evening|Winter|5.2|630.7|Rural|299.8|High|Sandy|0.49
35.4678|-89.0127|34.1|44.7|993.0|3.0|25.77|25.4|Cold Front|Evening|Fall|67.4|647.4|Suburban|68.4|Medium|Clay|0.02
31.0855|-116.2817|29.0|79.1|1009.3|11.3|36.58|11.1|Cold Front|Evening|Winter|12.6|495.5|Rural|53.5|Medium|Clay|0.16
34.3268|-97.735|33.6|31.1|1005.1|14.4|16.26|18.7|Warm Front|Afternoon|Summer|81.2|426.8|Suburban|269.9|Medium|Clay|0.61
33.8089|-100.3311|34.0|55.3|990.7|18.1|45.43|21.3|Warm Front|Evening|Summer|0.4|576.5|Urban|268.1|Medium|Sandy|0.41
30.593|-77.0284|32.7|78.9|998.1|3.3|34.99|18.2|Cold Front|Morning|Fall|48.5|478.2|Urban|132.6|Low|Sandy|0.27
30.26|-83.9226|24.1|33.8|1012.3|14.5|41.28|24.8|Cold Front|Afternoon|Winter|56.3|527.1|Rural|202.3|High|Clay|0.02
31.6151|-84.3957|31.2|45.9|981.4|11.8|15.71|25.9|Cold Front|Afternoon|Winter|90.2|609.2|Urban|200.3|High|Sandy|0.0
39.8499|-89.3339|22.9|49.2|1022.5|4.7|23.76|10.9|Warm Front|Morning|Summer|15.0|602.3|Rural|232.4|Medium|Loam|0.32
34.2715|-79.9113|30.4|50.9|1013.0|8.1|12.49|28.5|No Front|Afternoon|Winter|73.4|455.0|Suburban|82.6|Medium|Loam|0.76
36.0364|-72.3166|13.0|61.5|1015.6|17.3|16.65|21.1|Cold Front|Evening|Winter|21.8|774.1|Suburban|223.2|Medium|Clay|0.98
38.1595|-72.5025|11.1|71.8|1023.3|7.3|38.93|29.5|No Front|Afternoon|Spring|27.6|652.8|Rural|79.8|Low|Clay|0.26
38.9484|-116.0693|23.8|74.0|1026.3|16.3|8.38|21.4|Cold Front|Afternoon|Fall|45.0|480.2|Urban|198.0|Medium|Clay|0.38
39.6849|-101.3013|34.0|81.5|1010.5|1.4|26.5|25.3|No Front|Morning|Summer|58.0|598.1|Urban|226.5|Low|Clay|0.33
32.7976|-70.7188|11.1|51.0|994.7|12.6|24.72|19.9|Cold Front|Morning|Summer|53.3|594.2|Rural|73.9|Low|Sandy|0.24
30.9031|-73.825|23.1|32.7|993.5|18.6|26.58|12.8|Warm Front|Afternoon|Winter|68.7|441.9|Rural|207.2|Low|Sandy|0.05
35.2041|-92.2588|26.7|73.9|1017.7|8.8|38.07|27.7|Cold Front|Afternoon|Fall|49.9|726.1|Rural|181.5|Low|Sandy|0.98
35.725|-87.7279|26.6|58.9|989.5|0.3|7.53|23.9|Warm Front|Evening|Winter|58.7|755.6|Urban|235.5|Medium|Loam|0.03
30.3891|-81.5179|29.8|46.0|990.9|6.7|21.41|10.0|Warm Front|Afternoon|Fall|78.5|710.9|Suburban|228.6|Low|Loam|0.21
38.6004|-119.5741|34.8|72.0|992.5|15.5|22.17|21.7|Warm Front|Evening|Summer|15.7|441.5|Suburban|82.5|High|Clay|0.36
38.6955|-116.0513|30.0|67.6|1027.1|10.5|40.73|20.9|No Front|Morning|Summer|43.2|641.5|Rural|233.0|Low|Clay|0.59
30.8423|-110.8236|32.2|59.0|994.9|4.1|1.68|13.9|Warm Front|Evening|Fall|83.2|634.8|Rural|282.1|Low|Loam|0.51
39.3068|-107.6556|28.7|81.8|1001.0|5.9|43.04|10.8|Warm Front|Evening|Winter|9.7|780.8|Rural|149.8|Low|Clay|0.87
36.7303|-78.791|20.9|51.6|1014.7|9.4|11.14|24.9|Cold Front|Morning|Winter|53.1|463.8|Rural|83.3|Medium|Sandy|0.96
38.3992|-91.7994|14.8|52.3|1015.5|10.0|23.26|27.3|No Front|Evening|Summer|14.3|774.0|Urban|160.9|Low|Sandy|0.72
32.0419|-75.575|26.2|75.3|1029.4|0.8|2.29|12.1|Warm Front|Evening|Fall|92.6|608.8|Rural|289.9|Medium|Clay|0.35
32.1787|-107.2921|21.1|52.1|1024.4|4.0|33.5|12.3|Warm Front|Morning|Summer|18.3|641.6|Suburban|251.5|Low|Clay|0.0
32.7165|-94.5125|17.1|68.4|984.0|14.6|2.81|20.5|Cold Front|Morning|Fall|19.3|587.8|Urban|290.0|Low|Clay|0.2
39.2047|-116.4972|34.3|50.6|984.3|9.6|32.69|10.7|No Front|Evening|Winter|16.6|797.0|Urban|114.7|High|Sandy|0.79
38.1364|-115.0956|13.7|76.0|1025.5|2.5|38.09|24.7|Cold Front|Afternoon|Spring|96.5|739.7|Rural|189.0|Low|Loam|0.06
38.7938|-107.2193|26.1|46.5|1029.3|12.6|42.65|29.3|No Front|Evening|Winter|88.5|433.0|Suburban|287.9|Medium|Loam|0.28
38.722|-116.0893|12.4|37.3|1015.3|11.7|15.68|22.2|Cold Front|Evening|Spring|84.7|443.2|Urban|291.5|Medium|Sandy|0.66
39.5208|-92.2162|21.3|62.3|1006.9|12.5|24.97|25.9|Warm Front|Morning|Spring|57.8|774.3|Rural|91.6|Low|Loam|0.53
31.2085|-72.1495|10.2|37.1|1029.4|18.6|9.8|23.7|No Front|Afternoon|Spring|45.8|681.4|Urban|191.6|Low|Loam|0.33
39.9666|-98.0421|25.0|60.9|982.1|6.1|29.71|19.1|Warm Front|Morning|Summer|2.4|558.1|Suburban|275.5|Low|Sandy|0.58
39.6221|-97.3063|30.8|57.1|1021.7|10.6|13.21|15.6|Warm Front|Evening|Winter|66.4|783.1|Suburban|219.3|Low|Clay|0.28
37.0295|-86.2796|27.8|86.6|1010.9|15.8|9.31|24.6|No Front|Afternoon|Winter|77.9|613.5|Urban|62.3|Low|Sandy|0.44
33.6091|-101.223|20.1|53.1|1014.8|8.6|26.31|11.2|Cold Front|Morning|Winter|77.6|505.3|Rural|96.4|Low|Sandy|0.36
38.8563|-95.3905|13.2|54.5|999.8|1.2|20.79|23.7|No Front|Evening|Winter|14.8|742.0|Urban|169.3|High|Loam|0.95
33.1082|-86.799|23.4|45.0|996.8|10.8|10.56|29.1|Warm Front|Morning|Fall|59.9|704.1|Rural|296.5|Low|Clay|0.11
32.0417|-75.6385|22.4|40.3|999.5|2.8|7.34|19.1|Cold Front|Afternoon|Fall|23.3|705.9|Rural|86.6|High|Clay|0.14
38.28|-74.8763|19.3|70.6|1005.6|1.2|35.83|19.2|No Front|Evening|Fall|51.3|476.9|Suburban|88.7|Low|Loam|0.54
